PLZ;ORT;Kanton;Latitude;Longitude
1705;Fribourg;FR;46.80418039;7.159743642
1706;Fribourg;FR;46.803746;7.153683
1707;Fribourg;FR;46.80418039;7.159743642
1708;Fribourg;FR;46.803746;7.153683
1763;Granges-Paccot;FR;46.82370815;7.148359096
1701;Fribourg;FR;46.803746;7.153683
1720;Corminboeuf;FR;46.80210078;7.096245308
1735;Giffers;FR;46.75497929;7.224144046
1736;St.Silvester;FR;46.7364;7.220626
1737;Plasselb;FR;46.71115222;7.243659228
1738;Sangernboden;BE;46.719373;7.34832804
1728;Rossens FR;FR;46.722236;7.089078
1731;Ependes FR;FR;46.072915;7.031874
1732;Arconciel;FR;46.750028;7.120408
1733;Treyvaux;FR;46.72421541;7.143830244
1712;Tafers;FR;46.81631329;7.220978666
1713;St.Antoni;FR;46.8185997;7.28246592
1714;Heitenried;FR;46.83630111;7.302391523
1715;Alterswil;FR;46.792452;7.258036
1717;St.Ursen;FR;46.786473;7.221503
1718;Rechthalten;FR;46.764865;7.245521
1722;Bourguillon;FR;46.800331;7.17596
1725;Posieux;FR;46.760601;7.095301
1746;Prez-vers-Noréaz;FR;46.78585079;7.014549027
1747;Corserey;FR;46.770981;6.98869
1748;Torny;FR;46.77063;6.966834
1749;Middes;FR;46.767654;6.949336
1740;Neyruz FR;FR;46.76518;7.064559
1741;Cottens FR;FR;46.750917;7.036656
1744;Chénens;FR;46.742321;6.997438
1745;Lentigny;FR;46.759065;7.004445
1742;Autigny;FR;46.737294;7.026557
1691;Villarimboud;FR;46.740865;6.963345
2122;Pont-en-Ogoz;FR;46.68589;7.0871
2132;Bas-Intyamon;FR;46.56678;7.08394
5016;Obererlinsbach;SO;47.39589;7.996863387
3844;Santa Maria Val Müstair;GR;46.601139;10.42363
